USER_ID,PATH_CATEGORY_NAME,AGE_GROUP,GENDER,REGION,YEAR_PATH_STARTED
U-7892833761122949402,Data,30-34 ans,F,Île-de-France,2023
U9166631282976244671,Data,30-34 ans,,Île-de-France,2022
U-4671392970431457288,Data,25-29 ans,F,Hauts-de-France,2023
U-2303655245224409260,Data,20-24 ans,M,Auvergne-Rhône-Alpes,2025
U8100797154043519331,Data,40-44 ans,,Île-de-France,2023
U-1313116421690548044,Data,25-29 ans,M,Île-de-France,2023
U6744338666838502327,Data,45-49 ans,F,Île-de-France,2022
U4285832252433422415,Data,45-49 ans,F,Île-de-France,2022
U4126802513039028451,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2022
U-8762015356047793153,Data,30-34 ans,M,Île-de-France,2024
U-7599666494389689817,Data,35-39 ans,,Pays de la Loire,2022
U-6402891653536559508,Data,30-34 ans,F,Île-de-France,2023
U1502893968414312254,Data,35-39 ans,M,Île-de-France,2023
U8061370779454398816,Data,35-39 ans,,Auvergne-Rhône-Alpes,2022
U3859718288796628852,Data,25-29 ans,F,Bretagne,2024
U5965815296142375568,Data,30-34 ans,M,Île-de-France,2023
U4990029141940703599,Data,35-39 ans,,Île-de-France,2022
U8138638521844431138,Data,45-49 ans,F,Île-de-France,2023
U6551270427627797985,Data,30-34 ans,M,Île-de-France,2023
U3538314873756840549,Data,50-54 ans,F,Grand Est,2024
U5790013964298357379,Data,35-39 ans,,Hauts-de-France,2022
U-904691043249564693,Data,30-34 ans,,Nouvelle-Aquitaine,2023
U-6009769595878106542,Data,35-39 ans,,Île-de-France,2024
U1595258559368659382,Data,30-34 ans,M,Île-de-France,2023
U3912364801900516782,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2024
U484326363732546623,Data,30-34 ans,,Île-de-France,2022
U-7389106944066107730,Data,25-29 ans,M,Provence-Alpes-Côte d'Azur,2025
U-8644537306456189207,Data,30-34 ans,F,Île-de-France,2024
U7585593772152861097,Data,25-29 ans,M,Bourgogne-Franche-Comté,2024
U4639350462233944401,Data,35-39 ans,,Île-de-France,2023
U319400881047826589,Data,25-29 ans,M,Bretagne,2025
U-2900770894725203000,Data,25-29 ans,,Île-de-France,2023
U-2900770894725203000,Data,25-29 ans,,Île-de-France,2025
U3876712693387777150,Data,40-44 ans,M,Île-de-France,2022
U-1775060161223058268,Data,30-34 ans,,Provence-Alpes-Côte d'Azur,2022
U1061250456744126583,Data,45-49 ans,,Grand Est,2025
U-6408414416635611753,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U-840004688784485496,Data,30-34 ans,,Île-de-France,2022
U8697628229720017859,Data,25-29 ans,,Nouvelle-Aquitaine,2022
U-4294355134307453866,Data,30-34 ans,M,Nouvelle-Aquitaine,2024
U692674470025102494,Data,40-44 ans,,Hauts-de-France,2022
U-4277123189478226885,Data,20-24 ans,M,Grand Est,2025
U4594844724625530388,Data,35-39 ans,M,Île-de-France,2023
U3707089573038021540,Data,20-24 ans,M,Grand Est,2025
U6775438013979057277,Data,25-29 ans,,Provence-Alpes-Côte d'Azur,2025
U-8553485048888139885,Data,25-29 ans,M,Île-de-France,2023
U-2227482795136931554,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2025
U3058429422462676489,Data,40-44 ans,F,Île-de-France,2023
U4410921623283131072,Data,20-24 ans,M,Bretagne,2022
U3170674854855729391,Data,35-39 ans,F,Île-de-France,2024
U-8881589666546050752,Data,25-29 ans,M,Nouvelle-Aquitaine,2023
U2829786578626134451,Data,45-49 ans,F,Île-de-France,2022
U267863906931753026,Data,40-44 ans,F,Hauts-de-France,2022
U2444870213573549181,Data,35-39 ans,,Île-de-France,2023
U3493463724111332688,Data,25-29 ans,M,Île-de-France,2025
U7795588645851387372,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U-506680390726554013,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2025
U-419269490357744609,Data,35-39 ans,,Normandie,2023
U1685183712158512506,Data,25-29 ans,F,Île-de-France,2025
U-3877440218943222957,Data,35-39 ans,,Île-de-France,2022
U6955370556693565276,Data,30-34 ans,,Occitanie,2023
U6368926689639060781,Data,35-39 ans,M,Grand Est,2024
U-6340305031213679239,Data,30-34 ans,M,Île-de-France,2023
U4021098049103110680,Data,25-29 ans,M,Bretagne,2024
U3848268139316570781,Data,20-24 ans,M,Normandie,2024
U5203616661465897469,Data,25-29 ans,,Bretagne,2023
U6207378058407893764,Data,20-24 ans,F,Auvergne-Rhône-Alpes,2025
U836199983475494627,Data,25-29 ans,F,Hauts-de-France,2023
U-7334755904018745118,Data,35-39 ans,M,Île-de-France,2022
U7074184102060329895,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2022
U6353517217391637013,Data,30-34 ans,M,Île-de-France,2025
U-6384406213185632344,Data,30-34 ans,M,Nouvelle-Aquitaine,2025
U-6212621272775030360,Data,30-34 ans,M,Hauts-de-France,2022
U591730174316502659,Data,55-59 ans,M,Hauts-de-France,2024
U-5140407633425932362,Data,40-44 ans,,Nouvelle-Aquitaine,2023
U3015900147340579239,Data,25-29 ans,,Île-de-France,2022
U-8411040770509842453,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2022
U6249538099141716489,Data,45-49 ans,M,Pays de la Loire,2023
U8831029937761151900,Data,35-39 ans,F,Bretagne,2022
U-7404151664664335616,Data,55-59 ans,,Île-de-France,2022
U432692576018401963,Data,40-44 ans,M,Île-de-France,2022
U669199071281529554,Data,30-34 ans,M,Bretagne,2022
U1825786819681751170,Data,25-29 ans,,Centre-Val de Loire,2023
U-2263424139097839476,Data,20-24 ans,M,Île-de-France,2025
U-639474717144391329,Data,50-54 ans,,Île-de-France,2023
U-6133445260693582208,Data,30-34 ans,F,Auvergne-Rhône-Alpes,2023
U-2846620959233253844,Data,40-44 ans,F,Provence-Alpes-Côte d'Azur,2025
U-5870183967408379074,Data,25-29 ans,M,Bretagne,2025
U7176501654760813331,Data,25-29 ans,,Nouvelle-Aquitaine,2022
U-879932754360454207,Data,30-34 ans,,Île-de-France,2022
U-2427204603316798918,Data,50-54 ans,F,Provence-Alpes-Côte d'Azur,2025
U3933131040547719045,Data,40-44 ans,M,Grand Est,2022
U1526415836257789227,Data,30-34 ans,M,Grand Est,2023
U4995948690840353540,Data,35-39 ans,F,Hauts-de-France,2022
U1919143305606955227,Data,30-34 ans,,Occitanie,2023
U-1539140774444889777,Data,45-49 ans,,Île-de-France,2022
U-6226058335797698172,Data,45-49 ans,M,Hauts-de-France,2022
U875763339988182685,Data,55-59 ans,F,Occitanie,2023
U-1176723797467783532,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2022
U-4518649352537012886,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2022
U4748855835760724857,Data,40-44 ans,M,Hauts-de-France,2022
U-479198966416380372,Data,25-29 ans,,Grand Est,2022
U-6642116881694195015,Data,40-44 ans,M,Grand Est,2022
U5176857375341011275,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2022
U-6859762534617603456,Data,45-49 ans,M,Centre-Val de Loire,2025
U4433433693648979180,Data,40-44 ans,F,Île-de-France,2022
U3421316066522643672,Data,35-39 ans,M,Île-de-France,2024
U2953528161336698260,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2022
U-7184758524032847414,Data,25-29 ans,M,Grand Est,2024
U945892995648028490,Data,25-29 ans,,Île-de-France,2022
U6463070722523122661,Data,30-34 ans,,Île-de-France,2023
U8286562326334287924,Data,30-34 ans,F,Île-de-France,2025
U-8553485048888139885,Data,25-29 ans,M,Île-de-France,2024
U-8669481579238564791,Data,25-29 ans,F,Île-de-France,2025
U-5320159480838073104,Data,35-39 ans,M,Île-de-France,2025
U-1353583759292972008,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2025
U-3672091519317060873,Data,25-29 ans,M,Île-de-France,2025
U6170828303860863875,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2025
U-7126244163872510025,Data,35-39 ans,M,Centre-Val de Loire,2023
U-5738712646102493622,Data,30-34 ans,F,Auvergne-Rhône-Alpes,2022
U-3763137684344629653,Data,45-49 ans,F,Île-de-France,2024
U2523988885489208152,Data,45-49 ans,,Île-de-France,2023
U2163131296241432599,Data,35-39 ans,M,Île-de-France,2022
U-2955182378042110251,Data,40-44 ans,M,Île-de-France,2024
U8682753605638796508,Data,30-34 ans,,Île-de-France,2023
U6549354487723817414,Data,40-44 ans,F,Normandie,2023
U38564403188087665,Data,55-59 ans,M,Hauts-de-France,2024
U4155492141382033486,Data,25-29 ans,,Île-de-France,2023
U-4835715368066341637,Data,30-34 ans,F,Nouvelle-Aquitaine,2023
U7754554979050736511,Data,30-34 ans,,Île-de-France,2025
U6137942624617090932,Data,40-44 ans,F,Occitanie,2025
U9013247285030466301,Data,25-29 ans,M,Île-de-France,2024
U-4380398931594788293,Data,35-39 ans,M,Île-de-France,2024
U-710474061563181938,Data,35-39 ans,,Île-de-France,2022
U-4664909871812953149,Data,55-59 ans,M,Provence-Alpes-Côte d'Azur,2023
U7971061877713488994,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2024
U-6491316084615798423,Data,30-34 ans,F,Île-de-France,2024
U-6665984792585109783,Data,55-59 ans,M,Île-de-France,2022
U734908092223141200,Data,30-34 ans,F,Bourgogne-Franche-Comté,2025
U-6201180183655336824,Data,55-59 ans,F,Normandie,2022
U-8245354950745636257,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2024
U-8112260379975753764,Data,30-34 ans,,Île-de-France,2022
U-6826102335068581299,Data,35-39 ans,M,Occitanie,2022
U2051224707677044744,Data,25-29 ans,M,Pays de la Loire,2022
U-2777663624878882283,Data,35-39 ans,M,Nouvelle-Aquitaine,2022
U-4792365455455622977,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U-8611471374737818959,Data,30-34 ans,M,Île-de-France,2022
U-8534565187110205076,Data,50-54 ans,,Hauts-de-France,2023
U6385219393386292695,Data,35-39 ans,,Auvergne-Rhône-Alpes,2022
U-6421761462566762220,Data,35-39 ans,M,Pays de la Loire,2022
U4188602447156540227,Data,35-39 ans,M,Île-de-France,2023
U3081850667988664218,Data,40-44 ans,F,Nouvelle-Aquitaine,2023
U1544683339981887117,Data,60 ans ou plus,M,Grand Est,2022
U-5914934719251559214,Data,20-24 ans,M,Île-de-France,2023
U2065372393837506529,Data,25-29 ans,,Bretagne,2024
U4590542104675059589,Data,35-39 ans,F,Île-de-France,2025
U4467492368864865180,Data,40-44 ans,F,Hauts-de-France,2023
U3580820987784420841,Data,25-29 ans,M,Île-de-France,2025
U-8485113733694901879,Data,40-44 ans,M,Nouvelle-Aquitaine,2022
U-8712996264705184660,Data,55-59 ans,M,Île-de-France,2022
U8084930804783657063,Data,50-54 ans,F,Nouvelle-Aquitaine,2023
U182959680530365804,Data,30-34 ans,,Provence-Alpes-Côte d'Azur,2023
U-8648711976778589341,Data,30-34 ans,F,Île-de-France,2024
U2459107725747034567,Data,30-34 ans,,Occitanie,2023
U380945636863093407,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2024
U7250109274079486124,Data,30-34 ans,F,Centre-Val de Loire,2025
U7851527717774348158,Data,25-29 ans,M,Provence-Alpes-Côte d'Azur,2025
U-4795645077754475713,Data,25-29 ans,,Île-de-France,2025
U-5393185431249136895,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2025
U8363987176353540147,Data,35-39 ans,M,Île-de-France,2023
U2075078000365845468,Data,25-29 ans,F,Île-de-France,2025
U-894745737510648056,Data,35-39 ans,F,Auvergne-Rhône-Alpes,2023
U3607782311657187837,Data,30-34 ans,F,Île-de-France,2024
U1586364049757110049,Data,35-39 ans,M,Île-de-France,2022
U7821883350071902935,Data,35-39 ans,F,Île-de-France,2025
U-5830677333743070364,Data,35-39 ans,M,Île-de-France,2022
U-8921326782570491072,Data,30-34 ans,M,Île-de-France,2022
U-4351694444438280706,Data,45-49 ans,F,Île-de-France,2022
U-1673513848083183148,Data,30-34 ans,F,Île-de-France,2025
U6911340048900117757,Data,35-39 ans,M,Grand Est,2023
U-1218141887833367082,Data,35-39 ans,,Île-de-France,2023
U3348958923003913638,Data,60 ans ou plus,M,Île-de-France,2022
U7727472502651392810,Data,30-34 ans,,Île-de-France,2023
U1830173198937043072,Data,30-34 ans,M,Île-de-France,2024
U-7079747916248982549,Data,35-39 ans,,Pays de la Loire,2022
U3087213649934979544,Data,30-34 ans,F,Île-de-France,2023
U4551184220175491090,Data,35-39 ans,M,DROM,2025
U6752170394495329858,Data,25-29 ans,M,Occitanie,2025
U-1968689222148277787,Data,30-34 ans,,Auvergne-Rhône-Alpes,2023
U8423081162573402326,Data,25-29 ans,M,Pays de la Loire,2023
U2043174599794498983,Data,30-34 ans,,Centre-Val de Loire,2023
U4624902447469464616,Data,60 ans ou plus,M,Hauts-de-France,2022
U7498954565122220329,Data,50-54 ans,M,Grand Est,2025
U4274389564446220097,Data,35-39 ans,F,Île-de-France,2022
U-2710905836906397512,Data,25-29 ans,M,Île-de-France,2024
U8004925117743070895,Data,35-39 ans,F,Île-de-France,2022
U-1223453123575236732,Data,40-44 ans,,Île-de-France,2022
U3961529793910462209,Data,30-34 ans,M,Île-de-France,2022
U-7285479302015910883,Data,20-24 ans,M,Île-de-France,2025
U-1687665028885987991,Data,35-39 ans,,Provence-Alpes-Côte d'Azur,2025
U-7433622811784521324,Data,60 ans ou plus,M,Île-de-France,2025
U-7078737594414014120,Data,40-44 ans,M,Bretagne,2022
U1268810558807459701,Data,40-44 ans,,Grand Est,2022
U-8366258390795822860,Data,55-59 ans,F,Île-de-France,2022
U-866849389588546511,Data,30-34 ans,F,Île-de-France,2023
U6927510202351445464,Data,25-29 ans,M,Bourgogne-Franche-Comté,2024
U-18616174952062504,Data,45-49 ans,F,Nouvelle-Aquitaine,2023
U-3479281026897407502,Data,25-29 ans,F,Île-de-France,2024
U6056746403501710780,Data,30-34 ans,F,Hauts-de-France,2025
U1015169980063227391,Data,40-44 ans,M,Île-de-France,2022
U1873060736678032075,Data,25-29 ans,M,Île-de-France,2023
U-4614545262834943790,Data,30-34 ans,,Île-de-France,2023
U-4799593989823024559,Data,25-29 ans,F,Île-de-France,2023
U2487277578341540795,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2024
U8925348811420452282,Data,55-59 ans,,Grand Est,2023
U-6138057070631833922,Data,30-34 ans,M,Nouvelle-Aquitaine,2023
U-2948260238940945013,Data,30-34 ans,F,Île-de-France,2025
U-865126821376775334,Data,25-29 ans,M,Centre-Val de Loire,2024
U6223001918615310708,Data,30-34 ans,,Île-de-France,2022
U-6766741439086355934,Data,25-29 ans,M,Île-de-France,2022
U7612639006524775257,Data,50-54 ans,M,Hauts-de-France,2024
U7618652811207179507,Data,30-34 ans,M,Île-de-France,2022
U380945636863093407,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2022
U2330149241470920416,Data,25-29 ans,,Île-de-France,2023
U-2225480328324379759,Data,55-59 ans,,Grand Est,2022
U6855259133898711664,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2025
U-3531334406853644839,Data,30-34 ans,F,Île-de-France,2024
U5558981122034316240,Data,40-44 ans,,Provence-Alpes-Côte d'Azur,2022
U-1195504858519627180,Data,25-29 ans,M,Île-de-France,2025
U-6072433181724141458,Data,30-34 ans,,Hauts-de-France,2025
U-4560560102792455449,Data,25-29 ans,F,Île-de-France,2024
U-3672091519317060873,Data,25-29 ans,M,Île-de-France,2023
U3448189679298975090,Data,20-24 ans,M,Île-de-France,2025
U5092243528272289280,Data,30-34 ans,F,Provence-Alpes-Côte d'Azur,2025
U-5125153029518253480,Data,25-29 ans,M,Occitanie,2022
U5075037714154741996,Data,30-34 ans,M,Hauts-de-France,2022
U-8239484255387818503,Data,30-34 ans,M,Île-de-France,2022
U-5347589842636596030,Data,25-29 ans,M,Île-de-France,2023
U-5438993415549299412,Data,20-24 ans,M,Nouvelle-Aquitaine,2025
U7148362168209030485,Data,40-44 ans,M,Île-de-France,2022
U7184481976141805533,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2024
U-9083645256758965250,Data,35-39 ans,F,Île-de-France,2025
U8018166661525406066,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2022
U23080878286866502,Data,50-54 ans,,Île-de-France,2023
U16751545302649975,Data,40-44 ans,,Île-de-France,2023
U-4840534368113007246,Data,40-44 ans,M,DROM,2024
U8160449830674886831,Data,20-24 ans,,Auvergne-Rhône-Alpes,2024
U-2560990010929420160,Data,45-49 ans,M,Île-de-France,2025
U-4755991148799050690,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2023
U5373441494093939328,Data,30-34 ans,,Pays de la Loire,2023
U-8768365363392422581,Data,40-44 ans,F,Hauts-de-France,2025
U-7108722474670035448,Data,20-24 ans,M,Île-de-France,2023
U-6469434369431619334,Data,40-44 ans,M,Bretagne,2022
U-8785683429399314502,Data,25-29 ans,F,Île-de-France,2023
U2869355591681960376,Data,35-39 ans,M,Centre-Val de Loire,2022
U-6207894170679522130,Data,35-39 ans,,Pays de la Loire,2024
U-2686371676128136499,Data,35-39 ans,M,Île-de-France,2023
U7489625834531916698,Data,55-59 ans,M,Occitanie,2025
U7971061877713488994,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2025
U1847262731680586424,Data,60 ans ou plus,,Nouvelle-Aquitaine,2025
U3710445612266418495,Data,50-54 ans,,Île-de-France,2022
U3276443546383754125,Data,45-49 ans,M,Île-de-France,2025
U5797024072226587207,Data,25-29 ans,M,Île-de-France,2025
U2997214640021558707,Data,40-44 ans,M,Normandie,2024
U-186057540733481192,Data,40-44 ans,,Hauts-de-France,2023
U1569518258423483011,Data,25-29 ans,F,Île-de-France,2024
U3377283825747433173,Data,30-34 ans,,Normandie,2022
U-3938023529767307734,Data,35-39 ans,,Bourgogne-Franche-Comté,2022
U-6713709792799843044,Data,35-39 ans,F,Île-de-France,2022
U2895995911256217883,Data,35-39 ans,,Hauts-de-France,2022
U-7804815442460873987,Data,25-29 ans,F,Île-de-France,2025
U-8317494110280693370,Data,30-34 ans,,Île-de-France,2022
U-1884450416653107117,Data,30-34 ans,,Occitanie,2022
U-2871476858974770153,Data,40-44 ans,M,Centre-Val de Loire,2022
U-5885913387180329283,Data,55-59 ans,M,Île-de-France,2023
U-3324950698583999999,Data,30-34 ans,F,Nouvelle-Aquitaine,2023
U-6766135294285714769,Data,45-49 ans,F,Île-de-France,2023
U-4343428191319913701,Data,25-29 ans,M,Île-de-France,2025
U-3473741076707136227,Data,45-49 ans,M,Pays de la Loire,2022
U-4046542214215260354,Data,45-49 ans,F,Auvergne-Rhône-Alpes,2022
U-4552100186564195398,Data,25-29 ans,M,DROM,2025
U-710916001551103937,Data,30-34 ans,,Île-de-France,2022
U4545629959581806330,Data,30-34 ans,,Île-de-France,2022
U-3746503768400152595,Data,40-44 ans,M,Provence-Alpes-Côte d'Azur,2022
U-6569743066634290156,Data,30-34 ans,M,Île-de-France,2024
U1919143305606955227,Data,30-34 ans,,Occitanie,2022
U-7952208707109380283,Data,25-29 ans,M,Provence-Alpes-Côte d'Azur,2022
U5940326803369324463,Data,25-29 ans,,Île-de-France,2022
U8925348811420452282,Data,55-59 ans,,Grand Est,2025
U-7786922198019437638,Data,35-39 ans,F,Île-de-France,2024
U-7964852506418490054,Data,30-34 ans,M,Grand Est,2024
U-7361786925278587719,Data,40-44 ans,,Auvergne-Rhône-Alpes,2022
U-8455359759344950011,Data,25-29 ans,F,Île-de-France,2025
U-1232362733143982448,Data,35-39 ans,M,Île-de-France,2022
U-4053180287404399859,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2023
U-1894354871918866366,Data,20-24 ans,M,Provence-Alpes-Côte d'Azur,2025
U8006589478500576361,Data,45-49 ans,F,Normandie,2023
U5827968674418525802,Data,30-34 ans,M,Occitanie,2024
U-6380093759419292288,Data,30-34 ans,M,Bourgogne-Franche-Comté,2023
U5638782346267395908,Data,30-34 ans,F,Provence-Alpes-Côte d'Azur,2023
U-8502140266522706902,Data,50-54 ans,F,Provence-Alpes-Côte d'Azur,2023
U-4608626888224025493,Data,20-24 ans,F,Île-de-France,2025
U2859664268454261987,Data,45-49 ans,M,Occitanie,2023
U5149496123426770521,Data,50-54 ans,M,Île-de-France,2023
U-5863627178281173388,Data,40-44 ans,F,Île-de-France,2022
U5337280547746463913,Data,25-29 ans,F,Île-de-France,2024
U-4161048158120777882,Data,30-34 ans,M,Pays de la Loire,2022
U-5268413406501659181,Data,50-54 ans,M,Bourgogne-Franche-Comté,2022
U-4623160095213449657,Data,45-49 ans,F,Occitanie,2022
U-6518523529584484281,Data,30-34 ans,M,Occitanie,2025
U1011116161508091189,Data,20-24 ans,M,Île-de-France,2024
U400496933680181118,Data,35-39 ans,,Île-de-France,2022
U2873825306106901572,Data,30-34 ans,F,Île-de-France,2022
U-5848020405817350433,Data,30-34 ans,F,Occitanie,2022
U-7322734103470694680,Data,35-39 ans,F,Occitanie,2025
U8739702899873495835,Data,25-29 ans,,Auvergne-Rhône-Alpes,2023
U2487307029953586347,Data,30-34 ans,M,Île-de-France,2025
U-2146419324675482152,Data,35-39 ans,,Provence-Alpes-Côte d'Azur,2022
U-4154452058477295009,Data,60 ans ou plus,,Nouvelle-Aquitaine,2022
U-306699590498889026,Data,30-34 ans,,Auvergne-Rhône-Alpes,2025
U91964132843849399,Data,55-59 ans,M,Auvergne-Rhône-Alpes,2022
U8042727351268828575,Data,30-34 ans,F,Île-de-France,2022
U454422746242843572,Data,35-39 ans,,Bretagne,2022
U179228281597737860,Data,55-59 ans,F,Île-de-France,2022
U6149253744368717507,Data,25-29 ans,M,Centre-Val de Loire,2025
U6835743977288907923,Data,25-29 ans,M,Île-de-France,2022
U-297492663796932056,Data,25-29 ans,F,Hauts-de-France,2025
U-5887322340483796747,Data,25-29 ans,F,Île-de-France,2025
U-6042551387615348556,Data,60 ans ou plus,,Île-de-France,2022
U9067473061137364912,Data,25-29 ans,F,Grand Est,2022
U-8989994532155647243,Data,25-29 ans,M,Grand Est,2025
U-7334755904018745118,Data,35-39 ans,M,Île-de-France,2025
U8353076596637020041,Data,25-29 ans,M,Île-de-France,2023
U-334522978294787643,Data,20-24 ans,F,Île-de-France,2024
U7207975746894860112,Data,35-39 ans,,Grand Est,2022
U6286378731345338373,Data,35-39 ans,M,Hauts-de-France,2022
U-1627217420019617402,Data,25-29 ans,M,Centre-Val de Loire,2024
U-2250064704431599786,Data,20-24 ans,M,Bourgogne-Franche-Comté,2024
U-7793755187757893161,Data,45-49 ans,F,Auvergne-Rhône-Alpes,2022
U-7182977309314007990,Data,35-39 ans,F,Île-de-France,2023
U1063732582072544612,Data,50-54 ans,,Île-de-France,2022
U6458305678254636563,Data,50-54 ans,M,Auvergne-Rhône-Alpes,2023
U5759300620668241493,Data,25-29 ans,,Occitanie,2022
U5059535912913032806,Data,55-59 ans,M,Occitanie,2022
U-5362263885613710801,Data,55-59 ans,M,Nouvelle-Aquitaine,2025
U8367504336705799891,Data,35-39 ans,M,Île-de-France,2024
U-1157219349155015415,Data,40-44 ans,M,Centre-Val de Loire,2022
U-7756849768486125962,Data,35-39 ans,,Pays de la Loire,2022
U4456576945422886229,Data,35-39 ans,M,Île-de-France,2025
U-656832757281190766,Data,40-44 ans,F,Île-de-France,2022
U-7224460925948083681,Data,55-59 ans,,Île-de-France,2022
U9018056513323741025,Data,45-49 ans,F,Bourgogne-Franche-Comté,2023
U-118156465894368289,Data,45-49 ans,F,Île-de-France,2024
U-3331343766144795617,Data,25-29 ans,,Île-de-France,2022
U-6238001079782058507,Data,25-29 ans,M,Pays de la Loire,2023
U-6157347774374596132,Data,25-29 ans,M,Nouvelle-Aquitaine,2024
U-8263964668874099514,Data,40-44 ans,M,Île-de-France,2022
U-3888888734576595269,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U1757368171383515870,Data,30-34 ans,F,Île-de-France,2024
U-9009624006234338662,Data,35-39 ans,M,Île-de-France,2025
U6062140543196372358,Data,35-39 ans,F,Pays de la Loire,2022
U-5285664734744507056,Data,20-24 ans,M,Nouvelle-Aquitaine,2025
U708366291931979466,Data,40-44 ans,M,Île-de-France,2023
U-5632027163752571353,Data,50-54 ans,,Grand Est,2024
U-1018120238781722094,Data,35-39 ans,M,Île-de-France,2024
U6287185560715449837,Data,30-34 ans,,Île-de-France,2023
U8968484896608298946,Data,30-34 ans,F,Hauts-de-France,2024
U2530138855366090873,Data,30-34 ans,,Centre-Val de Loire,2022
U-5981929190594652719,Data,45-49 ans,F,Île-de-France,2022
U-7606609718938387909,Data,50-54 ans,,Nouvelle-Aquitaine,2022
U878986500346708094,Data,30-34 ans,M,Île-de-France,2023
U-3523981388172716996,Data,60 ans ou plus,M,Île-de-France,2022
U6476235891816673923,Data,45-49 ans,F,Provence-Alpes-Côte d'Azur,2024
U-3836437333733124034,Data,30-34 ans,M,Île-de-France,2022
U3420209530742359582,Data,20-24 ans,M,Occitanie,2024
U1934920248057698707,Data,40-44 ans,,Île-de-France,2023
U-3582546274550397266,Data,35-39 ans,M,Bretagne,2024
U-4198415055046674713,Data,25-29 ans,,Île-de-France,2023
U4448787769790764776,Data,25-29 ans,M,Nouvelle-Aquitaine,2023
U-6043578587681229040,Data,25-29 ans,M,Île-de-France,2024
U4948760658051250100,Data,40-44 ans,M,Hauts-de-France,2022
U-6124762647735709511,Data,45-49 ans,,Île-de-France,2022
U6231123430215499260,Data,40-44 ans,M,Bourgogne-Franche-Comté,2024
U2936966980357275200,Data,50-54 ans,,Pays de la Loire,2022
U-8609885195056164525,Data,30-34 ans,,Grand Est,2022
U-3444150816961364079,Data,35-39 ans,F,Île-de-France,2022
U4492268468235399869,Data,55-59 ans,M,Île-de-France,2022
U-3168678242931204174,Data,30-34 ans,,Centre-Val de Loire,2023
U-5831764308098842690,Data,30-34 ans,M,Hauts-de-France,2022
U411072519346478995,Data,30-34 ans,M,Île-de-France,2023
U-1270820145257550137,Data,40-44 ans,,Île-de-France,2024
U-1437469923342752229,Data,35-39 ans,,Île-de-France,2022
U-4203489479803789855,Data,30-34 ans,,Auvergne-Rhône-Alpes,2023
U5398295534262928271,Data,30-34 ans,M,Pays de la Loire,2025
U-4343906196321232449,Data,35-39 ans,F,Île-de-France,2022
U-4616634437456133590,Data,30-34 ans,M,Île-de-France,2024
U-5223270113672225445,Data,35-39 ans,,Occitanie,2022
U3268698506425334883,Data,25-29 ans,M,Hauts-de-France,2025
U7855004772949607789,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U-2653482697673321441,Data,35-39 ans,,Grand Est,2022
U-26142629247882567,Data,55-59 ans,F,Île-de-France,2023
U-1628921278526487268,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2022
U-9172753344279770152,Data,40-44 ans,,Île-de-France,2023
U2187438782675760546,Data,50-54 ans,M,Grand Est,2025
U7028964639755922329,Data,25-29 ans,M,Île-de-France,2023
U8762635019067700099,Data,25-29 ans,F,Île-de-France,2024
U-2870620013123030100,Data,25-29 ans,,Île-de-France,2022
U1464536307834458530,Data,45-49 ans,,Grand Est,2024
U-5091073236101911695,Data,30-34 ans,M,Hauts-de-France,2022
U-5617854045820720098,Data,45-49 ans,F,Île-de-France,2022
U-9085222329997999034,Data,45-49 ans,F,Île-de-France,2023
U397965577877929957,Data,25-29 ans,M,Pays de la Loire,2022
U3972357465165582841,Data,25-29 ans,F,Île-de-France,2024
U-5485037536814452372,Data,30-34 ans,M,Île-de-France,2025
U-863220404710526574,Data,30-34 ans,M,Hauts-de-France,2025
U2735354825556287963,Data,30-34 ans,M,Grand Est,2024
U-1264588744957680962,Data,25-29 ans,M,Île-de-France,2024
