Code_dep_code_commune;reg_code;reg_nom;aca_nom;dep_nom;com_nom_maj_court;dep_code;dep_nom_num
65470;76;Occitanie;Toulouse;Hautes-Pyrénées;VIGER;65;Hautes-Pyrénées (65)
65471;76;Occitanie;Toulouse;Hautes-Pyrénées;VIGNEC;65;Hautes-Pyrénées (65)
65472;76;Occitanie;Toulouse;Hautes-Pyrénées;VILLEFRANQUE;65;Hautes-Pyrénées (65)
65473;76;Occitanie;Toulouse;Hautes-Pyrénées;VILLELONGUE;65;Hautes-Pyrénées (65)
65474;76;Occitanie;Toulouse;Hautes-Pyrénées;VILLEMBITS;65;Hautes-Pyrénées (65)
65475;76;Occitanie;Toulouse;Hautes-Pyrénées;VILLEMUR;65;Hautes-Pyrénées (65)
65476;76;Occitanie;Toulouse;Hautes-Pyrénées;VILLENAVE PRES BEARN;65;Hautes-Pyrénées (65)
65477;76;Occitanie;Toulouse;Hautes-Pyrénées;VILLENAVE PRES MARSAC;65;Hautes-Pyrénées (65)
65478;76;Occitanie;Toulouse;Hautes-Pyrénées;VISCOS;65;Hautes-Pyrénées (65)
65479;76;Occitanie;Toulouse;Hautes-Pyrénées;VISKER;65;Hautes-Pyrénées (65)
65480;76;Occitanie;Toulouse;Hautes-Pyrénées;VIZOS;65;Hautes-Pyrénées (65)
65481;76;Occitanie;Toulouse;Hautes-Pyrénées;BAREGES;65;Hautes-Pyrénées (65)
65482;76;Occitanie;Toulouse;Hautes-Pyrénées;CANTAOUS;65;Hautes-Pyrénées (65)
66001;76;Occitanie;Montpellier;Pyrénées-Orientales;L ALBERE;66;Pyrénées-Orientales (66)
66002;76;Occitanie;Montpellier;Pyrénées-Orientales;ALENYA;66;Pyrénées-Orientales (66)
66003;76;Occitanie;Montpellier;Pyrénées-Orientales;AMELIE LES BAINS PALALDA;66;Pyrénées-Orientales (66)
66004;76;Occitanie;Montpellier;Pyrénées-Orientales;LES ANGLES;66;Pyrénées-Orientales (66)
66005;76;Occitanie;Montpellier;Pyrénées-Orientales;ANGOUSTRINE VILLENEUVE;66;Pyrénées-Orientales (66)
66006;76;Occitanie;Montpellier;Pyrénées-Orientales;ANSIGNAN;66;Pyrénées-Orientales (66)
66007;76;Occitanie;Montpellier;Pyrénées-Orientales;ARBOUSSOLS;66;Pyrénées-Orientales (66)
66008;76;Occitanie;Montpellier;Pyrénées-Orientales;ARGELES SUR MER;66;Pyrénées-Orientales (66)
66009;76;Occitanie;Montpellier;Pyrénées-Orientales;ARLES SUR TECH;66;Pyrénées-Orientales (66)
66010;76;Occitanie;Montpellier;Pyrénées-Orientales;AYGUATEBIA TALAU;66;Pyrénées-Orientales (66)
66011;76;Occitanie;Montpellier;Pyrénées-Orientales;BAGES;66;Pyrénées-Orientales (66)
66012;76;Occitanie;Montpellier;Pyrénées-Orientales;BAHO;66;Pyrénées-Orientales (66)
66013;76;Occitanie;Montpellier;Pyrénées-Orientales;BAILLESTAVY;66;Pyrénées-Orientales (66)
66014;76;Occitanie;Montpellier;Pyrénées-Orientales;BAIXAS;66;Pyrénées-Orientales (66)
66015;76;Occitanie;Montpellier;Pyrénées-Orientales;BANYULS DELS ASPRES;66;Pyrénées-Orientales (66)
66016;76;Occitanie;Montpellier;Pyrénées-Orientales;BANYULS SUR MER;66;Pyrénées-Orientales (66)
66017;76;Occitanie;Montpellier;Pyrénées-Orientales;LE BARCARES;66;Pyrénées-Orientales (66)
66018;76;Occitanie;Montpellier;Pyrénées-Orientales;LA BASTIDE;66;Pyrénées-Orientales (66)
66019;76;Occitanie;Montpellier;Pyrénées-Orientales;BELESTA;66;Pyrénées-Orientales (66)
66020;76;Occitanie;Montpellier;Pyrénées-Orientales;BOLQUERE;66;Pyrénées-Orientales (66)
66021;76;Occitanie;Montpellier;Pyrénées-Orientales;BOMPAS;66;Pyrénées-Orientales (66)
66022;76;Occitanie;Montpellier;Pyrénées-Orientales;BOULE D AMONT;66;Pyrénées-Orientales (66)
66023;76;Occitanie;Montpellier;Pyrénées-Orientales;BOULETERNERE;66;Pyrénées-Orientales (66)
66024;76;Occitanie;Montpellier;Pyrénées-Orientales;LE BOULOU;66;Pyrénées-Orientales (66)
66025;76;Occitanie;Montpellier;Pyrénées-Orientales;BOURG MADAME;66;Pyrénées-Orientales (66)
66026;76;Occitanie;Montpellier;Pyrénées-Orientales;BROUILLA;66;Pyrénées-Orientales (66)
66027;76;Occitanie;Montpellier;Pyrénées-Orientales;LA CABANASSE;66;Pyrénées-Orientales (66)
66028;76;Occitanie;Montpellier;Pyrénées-Orientales;CABESTANY;66;Pyrénées-Orientales (66)
66029;76;Occitanie;Montpellier;Pyrénées-Orientales;CAIXAS;66;Pyrénées-Orientales (66)
66030;76;Occitanie;Montpellier;Pyrénées-Orientales;CALCE;66;Pyrénées-Orientales (66)
66031;76;Occitanie;Montpellier;Pyrénées-Orientales;CALDEGAS;66;Pyrénées-Orientales (66)
66032;76;Occitanie;Montpellier;Pyrénées-Orientales;CALMEILLES;66;Pyrénées-Orientales (66)
66033;76;Occitanie;Montpellier;Pyrénées-Orientales;CAMELAS;66;Pyrénées-Orientales (66)
66034;76;Occitanie;Montpellier;Pyrénées-Orientales;CAMPOME;66;Pyrénées-Orientales (66)
66035;76;Occitanie;Montpellier;Pyrénées-Orientales;CAMPOUSSY;66;Pyrénées-Orientales (66)
66036;76;Occitanie;Montpellier;Pyrénées-Orientales;CANAVEILLES;66;Pyrénées-Orientales (66)
66037;76;Occitanie;Montpellier;Pyrénées-Orientales;CANET EN ROUSSILLON;66;Pyrénées-Orientales (66)
66038;76;Occitanie;Montpellier;Pyrénées-Orientales;CANOHES;66;Pyrénées-Orientales (66)
66039;76;Occitanie;Montpellier;Pyrénées-Orientales;CARAMANY;66;Pyrénées-Orientales (66)
66040;76;Occitanie;Montpellier;Pyrénées-Orientales;CASEFABRE;66;Pyrénées-Orientales (66)
66041;76;Occitanie;Montpellier;Pyrénées-Orientales;CASES DE PENE;66;Pyrénées-Orientales (66)
66042;76;Occitanie;Montpellier;Pyrénées-Orientales;CASSAGNES;66;Pyrénées-Orientales (66)
66043;76;Occitanie;Montpellier;Pyrénées-Orientales;CASTEIL;66;Pyrénées-Orientales (66)
66044;76;Occitanie;Montpellier;Pyrénées-Orientales;CASTELNOU;66;Pyrénées-Orientales (66)
66045;76;Occitanie;Montpellier;Pyrénées-Orientales;CATLLAR;66;Pyrénées-Orientales (66)
66046;76;Occitanie;Montpellier;Pyrénées-Orientales;CAUDIES DE FENOUILLEDES;66;Pyrénées-Orientales (66)
66047;76;Occitanie;Montpellier;Pyrénées-Orientales;CAUDIES DE CONFLENT;66;Pyrénées-Orientales (66)
66048;76;Occitanie;Montpellier;Pyrénées-Orientales;CERBERE;66;Pyrénées-Orientales (66)
66049;76;Occitanie;Montpellier;Pyrénées-Orientales;CERET;66;Pyrénées-Orientales (66)
66050;76;Occitanie;Montpellier;Pyrénées-Orientales;CLAIRA;66;Pyrénées-Orientales (66)
66051;76;Occitanie;Montpellier;Pyrénées-Orientales;CLARA;66;Pyrénées-Orientales (66)
66052;76;Occitanie;Montpellier;Pyrénées-Orientales;CODALET;66;Pyrénées-Orientales (66)
66053;76;Occitanie;Montpellier;Pyrénées-Orientales;COLLIOURE;66;Pyrénées-Orientales (66)
66054;76;Occitanie;Montpellier;Pyrénées-Orientales;CONAT;66;Pyrénées-Orientales (66)
66055;76;Occitanie;Montpellier;Pyrénées-Orientales;CORBERE;66;Pyrénées-Orientales (66)
66056;76;Occitanie;Montpellier;Pyrénées-Orientales;CORBERE LES CABANES;66;Pyrénées-Orientales (66)
66057;76;Occitanie;Montpellier;Pyrénées-Orientales;CORNEILLA DE CONFLENT;66;Pyrénées-Orientales (66)
66058;76;Occitanie;Montpellier;Pyrénées-Orientales;CORNEILLA LA RIVIERE;66;Pyrénées-Orientales (66)
66059;76;Occitanie;Montpellier;Pyrénées-Orientales;CORNEILLA DEL VERCOL;66;Pyrénées-Orientales (66)
66060;76;Occitanie;Montpellier;Pyrénées-Orientales;CORSAVY;66;Pyrénées-Orientales (66)
66061;76;Occitanie;Montpellier;Pyrénées-Orientales;COUSTOUGES;66;Pyrénées-Orientales (66)
66062;76;Occitanie;Montpellier;Pyrénées-Orientales;DORRES;66;Pyrénées-Orientales (66)
66063;76;Occitanie;Montpellier;Pyrénées-Orientales;LES CLUSES;66;Pyrénées-Orientales (66)
66064;76;Occitanie;Montpellier;Pyrénées-Orientales;EGAT;66;Pyrénées-Orientales (66)
66065;76;Occitanie;Montpellier;Pyrénées-Orientales;ELNE;66;Pyrénées-Orientales (66)
66066;76;Occitanie;Montpellier;Pyrénées-Orientales;ENVEITG;66;Pyrénées-Orientales (66)
66067;76;Occitanie;Montpellier;Pyrénées-Orientales;ERR;66;Pyrénées-Orientales (66)
66068;76;Occitanie;Montpellier;Pyrénées-Orientales;ESCARO;66;Pyrénées-Orientales (66)
66069;76;Occitanie;Montpellier;Pyrénées-Orientales;ESPIRA DE L AGLY;66;Pyrénées-Orientales (66)
66070;76;Occitanie;Montpellier;Pyrénées-Orientales;ESPIRA DE CONFLENT;66;Pyrénées-Orientales (66)
66071;76;Occitanie;Montpellier;Pyrénées-Orientales;ESTAGEL;66;Pyrénées-Orientales (66)
66072;76;Occitanie;Montpellier;Pyrénées-Orientales;ESTAVAR;66;Pyrénées-Orientales (66)
66073;76;Occitanie;Montpellier;Pyrénées-Orientales;ESTOHER;66;Pyrénées-Orientales (66)
66074;76;Occitanie;Montpellier;Pyrénées-Orientales;EUS;66;Pyrénées-Orientales (66)
66075;76;Occitanie;Montpellier;Pyrénées-Orientales;EYNE;66;Pyrénées-Orientales (66)
66076;76;Occitanie;Montpellier;Pyrénées-Orientales;FELLUNS;66;Pyrénées-Orientales (66)
66077;76;Occitanie;Montpellier;Pyrénées-Orientales;FENOUILLET;66;Pyrénées-Orientales (66)
66078;76;Occitanie;Montpellier;Pyrénées-Orientales;FILLOLS;66;Pyrénées-Orientales (66)
66079;76;Occitanie;Montpellier;Pyrénées-Orientales;FINESTRET;66;Pyrénées-Orientales (66)
66080;76;Occitanie;Montpellier;Pyrénées-Orientales;FONTPEDROUSE;66;Pyrénées-Orientales (66)
66081;76;Occitanie;Montpellier;Pyrénées-Orientales;FONTRABIOUSE;66;Pyrénées-Orientales (66)
66082;76;Occitanie;Montpellier;Pyrénées-Orientales;FORMIGUERES;66;Pyrénées-Orientales (66)
66083;76;Occitanie;Montpellier;Pyrénées-Orientales;FOSSE;66;Pyrénées-Orientales (66)
66084;76;Occitanie;Montpellier;Pyrénées-Orientales;FOURQUES;66;Pyrénées-Orientales (66)
66085;76;Occitanie;Montpellier;Pyrénées-Orientales;FUILLA;66;Pyrénées-Orientales (66)
66086;76;Occitanie;Montpellier;Pyrénées-Orientales;GLORIANES;66;Pyrénées-Orientales (66)
66087;76;Occitanie;Montpellier;Pyrénées-Orientales;LAS ILLAS;66;Pyrénées-Orientales (66)
66088;76;Occitanie;Montpellier;Pyrénées-Orientales;ILLE SUR TET;66;Pyrénées-Orientales (66)
66089;76;Occitanie;Montpellier;Pyrénées-Orientales;JOCH;66;Pyrénées-Orientales (66)
66090;76;Occitanie;Montpellier;Pyrénées-Orientales;JUJOLS;66;Pyrénées-Orientales (66)
66091;76;Occitanie;Montpellier;Pyrénées-Orientales;LAMANERE;66;Pyrénées-Orientales (66)
66092;76;Occitanie;Montpellier;Pyrénées-Orientales;LANSAC;66;Pyrénées-Orientales (66)
66093;76;Occitanie;Montpellier;Pyrénées-Orientales;LAROQUE DES ALBERES;66;Pyrénées-Orientales (66)
66094;76;Occitanie;Montpellier;Pyrénées-Orientales;LATOUR BAS ELNE;66;Pyrénées-Orientales (66)
66095;76;Occitanie;Montpellier;Pyrénées-Orientales;LATOUR DE CAROL;66;Pyrénées-Orientales (66)
66096;76;Occitanie;Montpellier;Pyrénées-Orientales;LATOUR DE FRANCE;66;Pyrénées-Orientales (66)
66097;76;Occitanie;Montpellier;Pyrénées-Orientales;LESQUERDE;66;Pyrénées-Orientales (66)
66098;76;Occitanie;Montpellier;Pyrénées-Orientales;LA LLAGONNE;66;Pyrénées-Orientales (66)
66099;76;Occitanie;Montpellier;Pyrénées-Orientales;LLAURO;66;Pyrénées-Orientales (66)
66100;76;Occitanie;Montpellier;Pyrénées-Orientales;LLO;66;Pyrénées-Orientales (66)
66101;76;Occitanie;Montpellier;Pyrénées-Orientales;LLUPIA;66;Pyrénées-Orientales (66)
66102;76;Occitanie;Montpellier;Pyrénées-Orientales;MANTET;66;Pyrénées-Orientales (66)
66103;76;Occitanie;Montpellier;Pyrénées-Orientales;MARQUIXANES;66;Pyrénées-Orientales (66)
66104;76;Occitanie;Montpellier;Pyrénées-Orientales;LOS MASOS;66;Pyrénées-Orientales (66)
66105;76;Occitanie;Montpellier;Pyrénées-Orientales;MATEMALE;66;Pyrénées-Orientales (66)
66106;76;Occitanie;Montpellier;Pyrénées-Orientales;MAUREILLAS LAS ILLAS;66;Pyrénées-Orientales (66)
66107;76;Occitanie;Montpellier;Pyrénées-Orientales;MAURY;66;Pyrénées-Orientales (66)
66108;76;Occitanie;Montpellier;Pyrénées-Orientales;MILLAS;66;Pyrénées-Orientales (66)
66109;76;Occitanie;Montpellier;Pyrénées-Orientales;MOLITG LES BAINS;66;Pyrénées-Orientales (66)
66110;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTALBA D'AMELIE;66;Pyrénées-Orientales (66)
66111;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTALBA LE CHATEAU;66;Pyrénées-Orientales (66)
66112;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTAURIOL;66;Pyrénées-Orientales (66)
66113;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTBOLO;66;Pyrénées-Orientales (66)
66114;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTESCOT;66;Pyrénées-Orientales (66)
66115;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTESQUIEU DES ALBERES;66;Pyrénées-Orientales (66)
66116;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTFERRER;66;Pyrénées-Orientales (66)
66117;76;Occitanie;Montpellier;Pyrénées-Orientales;MONT LOUIS;66;Pyrénées-Orientales (66)
66118;76;Occitanie;Montpellier;Pyrénées-Orientales;MONTNER;66;Pyrénées-Orientales (66)
66119;76;Occitanie;Montpellier;Pyrénées-Orientales;MOSSET;66;Pyrénées-Orientales (66)
66120;76;Occitanie;Montpellier;Pyrénées-Orientales;NAHUJA;66;Pyrénées-Orientales (66)
66121;76;Occitanie;Montpellier;Pyrénées-Orientales;NEFIACH;66;Pyrénées-Orientales (66)
66122;76;Occitanie;Montpellier;Pyrénées-Orientales;NOHEDES;66;Pyrénées-Orientales (66)
66123;76;Occitanie;Montpellier;Pyrénées-Orientales;NYER;66;Pyrénées-Orientales (66)
66124;76;Occitanie;Montpellier;Pyrénées-Orientales;FONT ROMEU ODEILLO VIA;66;Pyrénées-Orientales (66)
66125;76;Occitanie;Montpellier;Pyrénées-Orientales;OLETTE;66;Pyrénées-Orientales (66)
66126;76;Occitanie;Montpellier;Pyrénées-Orientales;OMS;66;Pyrénées-Orientales (66)
66127;76;Occitanie;Montpellier;Pyrénées-Orientales;OPOUL PERILLOS;66;Pyrénées-Orientales (66)
66128;76;Occitanie;Montpellier;Pyrénées-Orientales;OREILLA;66;Pyrénées-Orientales (66)
66129;76;Occitanie;Montpellier;Pyrénées-Orientales;ORTAFFA;66;Pyrénées-Orientales (66)
66130;76;Occitanie;Montpellier;Pyrénées-Orientales;OSSEJA;66;Pyrénées-Orientales (66)
66131;76;Occitanie;Montpellier;Pyrénées-Orientales;PALALDA;66;Pyrénées-Orientales (66)
66132;76;Occitanie;Montpellier;Pyrénées-Orientales;PALAU DE CERDAGNE;66;Pyrénées-Orientales (66)
66133;76;Occitanie;Montpellier;Pyrénées-Orientales;PALAU DEL VIDRE;66;Pyrénées-Orientales (66)
66134;76;Occitanie;Montpellier;Pyrénées-Orientales;PASSA;66;Pyrénées-Orientales (66)
66135;76;Occitanie;Montpellier;Pyrénées-Orientales;PERILLOS;66;Pyrénées-Orientales (66)
66136;76;Occitanie;Montpellier;Pyrénées-Orientales;PERPIGNAN;66;Pyrénées-Orientales (66)
66137;76;Occitanie;Montpellier;Pyrénées-Orientales;LE PERTHUS;66;Pyrénées-Orientales (66)
66138;76;Occitanie;Montpellier;Pyrénées-Orientales;PEYRESTORTES;66;Pyrénées-Orientales (66)
66139;76;Occitanie;Montpellier;Pyrénées-Orientales;PEZILLA DE CONFLENT;66;Pyrénées-Orientales (66)
66140;76;Occitanie;Montpellier;Pyrénées-Orientales;PEZILLA LA RIVIERE;66;Pyrénées-Orientales (66)
66141;76;Occitanie;Montpellier;Pyrénées-Orientales;PIA;66;Pyrénées-Orientales (66)
66142;76;Occitanie;Montpellier;Pyrénées-Orientales;PLANES;66;Pyrénées-Orientales (66)
66143;76;Occitanie;Montpellier;Pyrénées-Orientales;PLANEZES;66;Pyrénées-Orientales (66)
66144;76;Occitanie;Montpellier;Pyrénées-Orientales;POLLESTRES;66;Pyrénées-Orientales (66)
66145;76;Occitanie;Montpellier;Pyrénées-Orientales;PONTEILLA;66;Pyrénées-Orientales (66)
66146;76;Occitanie;Montpellier;Pyrénées-Orientales;PORTA;66;Pyrénées-Orientales (66)
66147;76;Occitanie;Montpellier;Pyrénées-Orientales;PORTE PUYMORENS;66;Pyrénées-Orientales (66)
66148;76;Occitanie;Montpellier;Pyrénées-Orientales;PORT VENDRES;66;Pyrénées-Orientales (66)
66149;76;Occitanie;Montpellier;Pyrénées-Orientales;PRADES;66;Pyrénées-Orientales (66)
66150;76;Occitanie;Montpellier;Pyrénées-Orientales;PRATS DE MOLLO LA PRESTE;66;Pyrénées-Orientales (66)
66151;76;Occitanie;Montpellier;Pyrénées-Orientales;PRATS DE SOURNIA;66;Pyrénées-Orientales (66)
66152;76;Occitanie;Montpellier;Pyrénées-Orientales;PRUGNANES;66;Pyrénées-Orientales (66)
66153;76;Occitanie;Montpellier;Pyrénées-Orientales;PRUNET ET BELPUIG;66;Pyrénées-Orientales (66)
66154;76;Occitanie;Montpellier;Pyrénées-Orientales;PUYVALADOR;66;Pyrénées-Orientales (66)
66155;76;Occitanie;Montpellier;Pyrénées-Orientales;PY;66;Pyrénées-Orientales (66)
66156;76;Occitanie;Montpellier;Pyrénées-Orientales;RABOUILLET;66;Pyrénées-Orientales (66)
66157;76;Occitanie;Montpellier;Pyrénées-Orientales;RAILLEU;66;Pyrénées-Orientales (66)
66158;76;Occitanie;Montpellier;Pyrénées-Orientales;RASIGUERES;66;Pyrénées-Orientales (66)
66159;76;Occitanie;Montpellier;Pyrénées-Orientales;REAL;66;Pyrénées-Orientales (66)
66160;76;Occitanie;Montpellier;Pyrénées-Orientales;REYNES;66;Pyrénées-Orientales (66)
66161;76;Occitanie;Montpellier;Pyrénées-Orientales;RIA SIRACH;66;Pyrénées-Orientales (66)
66162;76;Occitanie;Montpellier;Pyrénées-Orientales;RIGARDA;66;Pyrénées-Orientales (66)
66163;76;Occitanie;Montpellier;Pyrénées-Orientales;RIUNOGUES;66;Pyrénées-Orientales (66)
66164;76;Occitanie;Montpellier;Pyrénées-Orientales;RIVESALTES;66;Pyrénées-Orientales (66)
66165;76;Occitanie;Montpellier;Pyrénées-Orientales;RODES;66;Pyrénées-Orientales (66)
66166;76;Occitanie;Montpellier;Pyrénées-Orientales;SAHORRE;66;Pyrénées-Orientales (66)
66167;76;Occitanie;Montpellier;Pyrénées-Orientales;SAILLAGOUSE;66;Pyrénées-Orientales (66)
66168;76;Occitanie;Montpellier;Pyrénées-Orientales;ST ANDRE;66;Pyrénées-Orientales (66)
66169;76;Occitanie;Montpellier;Pyrénées-Orientales;ST ARNAC;66;Pyrénées-Orientales (66)
66170;76;Occitanie;Montpellier;Pyrénées-Orientales;STE COLOMBE LA COMMANDERIE;66;Pyrénées-Orientales (66)
66171;76;Occitanie;Montpellier;Pyrénées-Orientales;ST CYPRIEN;66;Pyrénées-Orientales (66)
66172;76;Occitanie;Montpellier;Pyrénées-Orientales;ST ESTEVE;66;Pyrénées-Orientales (66)
66173;76;Occitanie;Montpellier;Pyrénées-Orientales;ST FELIU D AMONT;66;Pyrénées-Orientales (66)
66174;76;Occitanie;Montpellier;Pyrénées-Orientales;ST FELIU D AVALL;66;Pyrénées-Orientales (66)
66175;76;Occitanie;Montpellier;Pyrénées-Orientales;ST GENIS DES FONTAINES;66;Pyrénées-Orientales (66)
66176;76;Occitanie;Montpellier;Pyrénées-Orientales;ST HIPPOLYTE;66;Pyrénées-Orientales (66)
66177;76;Occitanie;Montpellier;Pyrénées-Orientales;ST JEAN LASSEILLE;66;Pyrénées-Orientales (66)
66178;76;Occitanie;Montpellier;Pyrénées-Orientales;ST JEAN PLA DE CORTS;66;Pyrénées-Orientales (66)
66179;76;Occitanie;Montpellier;Pyrénées-Orientales;ST LAURENT DE CERDANS;66;Pyrénées-Orientales (66)
66180;76;Occitanie;Montpellier;Pyrénées-Orientales;ST LAURENT DE LA SALANQUE;66;Pyrénées-Orientales (66)
66181;76;Occitanie;Montpellier;Pyrénées-Orientales;STE LEOCADIE;66;Pyrénées-Orientales (66)
66182;76;Occitanie;Montpellier;Pyrénées-Orientales;STE MARIE LA MER;66;Pyrénées-Orientales (66)
66183;76;Occitanie;Montpellier;Pyrénées-Orientales;ST MARSAL;66;Pyrénées-Orientales (66)
66184;76;Occitanie;Montpellier;Pyrénées-Orientales;ST MARTIN;66;Pyrénées-Orientales (66)
66185;76;Occitanie;Montpellier;Pyrénées-Orientales;ST MICHEL DE LLOTES;66;Pyrénées-Orientales (66)
66186;76;Occitanie;Montpellier;Pyrénées-Orientales;ST NAZAIRE;66;Pyrénées-Orientales (66)
66187;76;Occitanie;Montpellier;Pyrénées-Orientales;ST PAUL DE FENOUILLET;66;Pyrénées-Orientales (66)
66188;76;Occitanie;Montpellier;Pyrénées-Orientales;ST PIERRE DELS FORCATS;66;Pyrénées-Orientales (66)
66189;76;Occitanie;Montpellier;Pyrénées-Orientales;SALEILLES;66;Pyrénées-Orientales (66)
66190;76;Occitanie;Montpellier;Pyrénées-Orientales;SALSES LE CHATEAU;66;Pyrénées-Orientales (66)
66191;76;Occitanie;Montpellier;Pyrénées-Orientales;SANSA;66;Pyrénées-Orientales (66)
66192;76;Occitanie;Montpellier;Pyrénées-Orientales;SAUTO;66;Pyrénées-Orientales (66)
66193;76;Occitanie;Montpellier;Pyrénées-Orientales;SERDINYA;66;Pyrénées-Orientales (66)
66194;76;Occitanie;Montpellier;Pyrénées-Orientales;SERRALONGUE;66;Pyrénées-Orientales (66)
66195;76;Occitanie;Montpellier;Pyrénées-Orientales;LE SOLER;66;Pyrénées-Orientales (66)
66196;76;Occitanie;Montpellier;Pyrénées-Orientales;SOREDE;66;Pyrénées-Orientales (66)
66197;76;Occitanie;Montpellier;Pyrénées-Orientales;SOUANYAS;66;Pyrénées-Orientales (66)
66198;76;Occitanie;Montpellier;Pyrénées-Orientales;SOURNIA;66;Pyrénées-Orientales (66)
66199;76;Occitanie;Montpellier;Pyrénées-Orientales;TAILLET;66;Pyrénées-Orientales (66)
66200;76;Occitanie;Montpellier;Pyrénées-Orientales;TALAU;66;Pyrénées-Orientales (66)
66201;76;Occitanie;Montpellier;Pyrénées-Orientales;TARERACH;66;Pyrénées-Orientales (66)
66202;76;Occitanie;Montpellier;Pyrénées-Orientales;TARGASSONNE;66;Pyrénées-Orientales (66)
66203;76;Occitanie;Montpellier;Pyrénées-Orientales;TAULIS;66;Pyrénées-Orientales (66)
66204;76;Occitanie;Montpellier;Pyrénées-Orientales;TAURINYA;66;Pyrénées-Orientales (66)
66205;76;Occitanie;Montpellier;Pyrénées-Orientales;TAUTAVEL;66;Pyrénées-Orientales (66)
66206;76;Occitanie;Montpellier;Pyrénées-Orientales;LE TECH;66;Pyrénées-Orientales (66)
66207;76;Occitanie;Montpellier;Pyrénées-Orientales;TERRATS;66;Pyrénées-Orientales (66)
66208;76;Occitanie;Montpellier;Pyrénées-Orientales;THEZA;66;Pyrénées-Orientales (66)
66209;76;Occitanie;Montpellier;Pyrénées-Orientales;THUES ENTRE VALLS;66;Pyrénées-Orientales (66)
66210;76;Occitanie;Montpellier;Pyrénées-Orientales;THUIR;66;Pyrénées-Orientales (66)
66211;76;Occitanie;Montpellier;Pyrénées-Orientales;TORDERES;66;Pyrénées-Orientales (66)
66212;76;Occitanie;Montpellier;Pyrénées-Orientales;TORREILLES;66;Pyrénées-Orientales (66)
66213;76;Occitanie;Montpellier;Pyrénées-Orientales;TOULOUGES;66;Pyrénées-Orientales (66)
66214;76;Occitanie;Montpellier;Pyrénées-Orientales;TRESSERRE;66;Pyrénées-Orientales (66)
66215;76;Occitanie;Montpellier;Pyrénées-Orientales;TREVILLACH;66;Pyrénées-Orientales (66)
66216;76;Occitanie;Montpellier;Pyrénées-Orientales;TRILLA;66;Pyrénées-Orientales (66)
66217;76;Occitanie;Montpellier;Pyrénées-Orientales;TROUILLAS;66;Pyrénées-Orientales (66)
66218;76;Occitanie;Montpellier;Pyrénées-Orientales;UR;66;Pyrénées-Orientales (66)
66219;76;Occitanie;Montpellier;Pyrénées-Orientales;URBANYA;66;Pyrénées-Orientales (66)
66220;76;Occitanie;Montpellier;Pyrénées-Orientales;VALCEBOLLERE;66;Pyrénées-Orientales (66)
66221;76;Occitanie;Montpellier;Pyrénées-Orientales;VALMANYA;66;Pyrénées-Orientales (66)
66222;76;Occitanie;Montpellier;Pyrénées-Orientales;VERNET LES BAINS;66;Pyrénées-Orientales (66)
66223;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLEFRANCHE DE CONFLENT;66;Pyrénées-Orientales (66)
66224;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLELONGUE DE LA SALANQUE;66;Pyrénées-Orientales (66)
66225;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLELONGUE DELS MONTS;66;Pyrénées-Orientales (66)
66226;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLEMOLAQUE;66;Pyrénées-Orientales (66)
66227;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLENEUVE DE LA RAHO;66;Pyrénées-Orientales (66)
66228;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLENEUVE LA RIVIERE;66;Pyrénées-Orientales (66)
66229;76;Occitanie;Montpellier;Pyrénées-Orientales;VILLENEUVE DES ESCALDES;66;Pyrénées-Orientales (66)
66230;76;Occitanie;Montpellier;Pyrénées-Orientales;VINCA;66;Pyrénées-Orientales (66)
66231;76;Occitanie;Montpellier;Pyrénées-Orientales;VINGRAU;66;Pyrénées-Orientales (66)
66232;76;Occitanie;Montpellier;Pyrénées-Orientales;VIRA;66;Pyrénées-Orientales (66)
66233;76;Occitanie;Montpellier;Pyrénées-Orientales;VIVES;66;Pyrénées-Orientales (66)
66234;76;Occitanie;Montpellier;Pyrénées-Orientales;LE VIVIER;66;Pyrénées-Orientales (66)
66235;76;Occitanie;Montpellier;Pyrénées-Orientales;AMELIE LES BAINS;66;Pyrénées-Orientales (66)
67001;44;Grand Est;Strasbourg;Bas-Rhin;ACHENHEIM;67;Bas-Rhin (67)
67002;44;Grand Est;Strasbourg;Bas-Rhin;ADAMSWILLER;67;Bas-Rhin (67)
67003;44;Grand Est;Strasbourg;Bas-Rhin;ALBE;67;Bas-Rhin (67)
67004;44;Grand Est;Strasbourg;Bas-Rhin;ALLENWILLER;67;Bas-Rhin (67)
67005;44;Grand Est;Strasbourg;Bas-Rhin;ALTECKENDORF;67;Bas-Rhin (67)
67006;44;Grand Est;Strasbourg;Bas-Rhin;ALTENHEIM;67;Bas-Rhin (67)
